event_year,company,ticker,announcement,category,summary,key_number,ship_quarter,availability,quote,confidence,verdict,ticker_ok,number_ok,audit_note,series,lang,n_sources,video_url
2024,Makalot,,Makalot Dynamic Wire textile cable,other,"Makalot highlighted Dynamic Wire, a stretchable washable cable used in the J-MEX smart motion-capture suit. The textile cable enables electronic functionality to be integrated into garments while retaining softness and washability.",100% alligation,,announced,number one is called Dynamic wire it's the worst most stretchable and softest cable developed by D it features ultra high tensil strength up to 100% alligation and most importantly it is machine washable up to 50 laundry cycle,0.76,misattributed,False,True,Quote says developed by another party,computour,en,1,https://www.youtube.com/watch?v=bdbw6XlZePE
2024,Makalot,,Dynamic wire,other,"A highly stretchable, soft, washable cable technology used inside the JMAX smart motion suit. It enables electronic connectivity to be integrated into garments while maintaining textile-like flexibility.",100%,,announced,number one is called Dynamic wire it's the worst most stretchable and softest cable developed by D it features ultra high tensil strength up to 100% alligation and most importantly it is machine washable up to 50 laundry cycle,0.66,real_new,False,True,Dynamic Wire and 100% elongation stated.,computour,en,1,https://www.youtube.com/watch?v=6BkFqOoVbRU
2024,Makalot and JMAX,,JMAX smart motion cap suit,platform,"A smart motion-capture suit jointly presented by Makalot and JMAX, using stretchable washable cabling and textile-electronics integration for wearable motion sensing. It is positioned for VR, sports analysis, golf, and children’s fitness applications.",50 laundry cycle,,announced,it features ultra high tensil strength up to 100% alligation and most importantly it is machine washable up to 50 laundry cycle,0.78,real_new,False,True,Wash-cycle claim supported; issuer ticker missing,computour,en,1,https://www.youtube.com/watch?v=6BkFqOoVbRU
2024,MediaTek,2454.TW,Dimensity 9400,platform,"MediaTek said its next mobile flagship chip, the Dimensity 9400, will be announced in roughly three months. This matters because it signals the next step in MediaTek’s AI-capable smartphone roadmap after the Dimensity 9300/9300+.",,announcement in about three months,roadmap,our new trip 9400 will be announced I think in about three months about three months and uh please look forward to it,0.86,vision_only,True,True,Only teases future announcement.,keynote,en,1,https://www.youtube.com/watch?v=wxMh8TH7OF8
2024,MediaTek,2454.TW,Cloud AI accelerator strategy,accelerator,"MediaTek committed to participating in custom silicon AI accelerators for cloud infrastructure, positioning its compute, interconnect, packaging, memory-interface, and low-power ASIC capabilities for hyperscale AI demand. This is a potential expansion from edge/mobile SoCs into data-center AI silicon.",,,announced,and for media attack we believe we should and we must also participate in that field in that field,0.75,vision_only,True,True,Only states intent to participate.,keynote,en,1,https://www.youtube.com/watch?v=wxMh8TH7OF8
2024,MediaTek,2454.TW,"Arm collaboration across smartphones, automotive, computing and cloud accelerators",partnership,"MediaTek reaffirmed and broadened its long-running Arm partnership beyond smartphones into automotive, computing, and cloud accelerators. This supports MediaTek’s stated edge-to-cloud AI strategy using Arm CPU architecture and software ecosystem alignment.",over 20 years,,announced,arm have been working together for over 20 years a mutually winning relationship,0.7,recap,True,True,"Longstanding Arm relationship, not new.",keynote,en,1,https://www.youtube.com/watch?v=wxMh8TH7OF8
2024,Microsoft,MSFT,Azure MI300X virtual machines GA,server,Microsoft announced general availability of Azure virtual machines using AMD MI300X accelerators. This is a major cloud validation point for AMD’s data-center GPU platform and gives customers hosted access to MI300X for AI workloads.,,,GA,we were the first Cloud to deliver General availability or virtual machines using AMD Mi 300X accelerator,0.95,recap,True,True,"Quote says already delivered GA, not new announcement.",keynote_forum,en,1,https://www.youtube.com/watch?v=UkX3EMBE7yI
2024,MiTAC,,MiTAC domain-specific no-code AI tools,software,"MiTAC said it wants to create no-code, domain-specific tools that let users from different industries apply AI using data platforms without needing technical coding expertise. This is positioned as an enabler for broader AI adoption across smart-city and industrial applications.",,,roadmap,so on our side we want to create a no code tool for users and they will be specific by domain and this type of uh tool or software can then enable people from different Industries to create to realize their Innovation,0.65,vision_only,False,True,"Says want to create, not launched.",keynote_forum,en,1,https://www.youtube.com/watch?v=BfzpPEjmpaU
2024,MiTAC,,MiTAC AI lab program for high-school students,other,MiTAC said it is planning AI lab programs for high-school students to cultivate AI innovation talent earlier in the education pipeline. The commitment targets Taiwan’s AI talent shortage rather than a commercial product launch.,,,announced,recent uh recently inside my company we've been planning programs that offer uh AI lab to high students,0.61,vision_only,False,True,Only planning student AI lab programs.,keynote_forum,en,1,https://www.youtube.com/watch?v=BfzpPEjmpaU
2024,MONET Technologies,,MONET on-demand transportation service,platform,"MONET described an on-demand transportation service that lets residents reserve rides via mobile app and uses AI to optimize routes. In the Tomi City deployment, MONET raised its passenger target after usage exceeded expectations.","45,000 uh passengers",2024,announced,"uh at first we set up Target of uh three uh 30,000 uh passengers by 2024 but now we have far extended Target to reach a uh usage passenger of more than 45,000 uh passengers",0.82,recap,True,True,Existing service; only usage target updated.,keynote_forum,en,1,https://www.youtube.com/watch?v=9ZBGgR3j0U4
2024,MONET Technologies,,MONET medical MaaS service,platform,MONET presented a medical mobility-as-a-service offering that brings care closer to patients and supports chronic-disease diagnosis and treatment suggestions. The service is positioned to address elderly access issues and doctor shortages in Japan.,15 minutes,,announced,after introduction of mas a Ian doctor can spend just 15 minutes on a patient and then spend the rest of time on other Hospital out patient,0.78,recap,True,True,"Existing MaaS use-case, not new",keynote_forum,en,1,https://www.youtube.com/watch?v=9ZBGgR3j0U4
2024,MONET Technologies,,MONET autonomous MaaS roadmap,roadmap,"MONET outlined a future autonomous MaaS concept combining automatic driving with its existing mobility services. The roadmap extends its transportation, medical, and public-service MaaS offerings toward autonomous operations.",,,roadmap,looking to the Future our company is trying to uh create a new kind of mas uh that combine Auto automattic driving and mass we call it autonomas,0.76,vision_only,True,True,Future MaaS aspiration only,keynote_forum,en,1,https://www.youtube.com/watch?v=9ZBGgR3j0U4
2024,N-ate,,Tangram AI and IIoT toolbox,platform,"An AI and industrial-IoT edge-computing toolbox for metal fabrication, combining local AI, machine data, cloud infrastructure, and conversational interfaces to reduce downtime and energy costs. The product is aimed at small and midsized manufacturers and includes hardware plus software subscriptions.",3.6 impressive Roi,,announced,take toing for instance which realiz a 3.6 impressive Roi and also achieve a payback period in just 3.3 months,0.9,unsupported,True,True,"Quote supports ROI, not toolbox announcement.",keynote_forum,en,1,https://www.youtube.com/watch?v=aSfg7kAITP4
2024,NARON,,NARON onsite local AI applications,platform,"NARON said it is working on onsite local AI applications that keep company data on the edge to improve privacy protection. The effort is aimed at use cases such as university language models, manufacturing logs, hospitals, law firms and financial institutions.",,,announced,at netron we are now working on onsite local um AI applications where privacy can be uh better protected,0.68,vision_only,True,True,"Working on local AI, no concrete deliverable.",keynote_forum,en,1,https://www.youtube.com/watch?v=BfzpPEjmpaU
2024,National Science and Technology Council,,TIDE trustworthy AI dialogue engine public release,software,Taiwan's NSTC released the TIDE traditional-Chinese large language model for free public use. The model is intended to better reflect Taiwanese culture and values and will be refined for more application cases.,,2024Q2,GA,the M was public release for free use in April this year,0.86,recap,True,True,Public release occurred in April.,keynote_forum,en,1,https://www.youtube.com/watch?v=sHG5vREkluE
2024,National Science and Technology Council,,CBI program office,platform,"NSTC established a program office for the AI chip based industrial innovation effort. The office is meant to coordinate communication among industry, government, academia, and research groups and monitor domestic and international trends.",,2024Q2,GA,in early May um this year so nstc officially established the program Office of the CBI to serve as a plantform for communication among Industries government Ministries and Academia and research sectors,0.86,recap,True,True,CBI office established before COMPUTEX.,keynote_forum,en,1,https://www.youtube.com/watch?v=sHG5vREkluE
